99999.00	0.0061449053	0.0062737052	0.0034394144	0.1283791140	0.0008771295	0.1239435414	0.0002477375	0.0495475043	0.0011248670	0.1734910458	0.0094350270	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.000000E+000	0.000000E+000	0.000000E+000	0.7795799734	50.2685724622	0.0010935592	0.0012031466	0.0012031466	0.0010000000	0.0010000000	0.0010000000	87.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	9.355921E-005	0.0002031466	-0.0009819528	0.0014546930	0.0009883101	0.000000E+000	9.0000000000	0.0222014136	0.8496440292	1.0000000000
100000.00	0.0061435012	0.0062759856	0.0037602569	0.1285048701	0.0008762528	0.1239688415	0.0002474899	0.0494979816	0.0011237427	0.1734668231	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.0094851975	0.0004053503	1.6378458516	0.7788007831	50.2688661595	0.0010923476	0.0012050595	0.0012050595	0.0010000000	0.0010000000	0.0010000000	89.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	9.234763E-005	0.0002050595	-0.0009819241	0.0014546930	0.0010683924	0.000000E+000	10.0000000000	0.0222621889	0.8496440292	1.0000000000
199999.00	0.0528922082	0.0192493243	0.0044294963	0.0310320936	7.391533E-005	0.0094088789	0.0005348038	0.1069607627	0.0006087191	0.1163696415	0.1380728345	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.000000E+000	0.000000E+000	0.000000E+000	0.7795799734	51.2462988280	0.0077041417	0.0057463533	0.0057463533	0.0010000000	0.0010000000	0.0010000000	79.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0067041417	0.0047463533	-0.0009138047	0.0014546930	0.0011607319	0.000000E+000	9.0000000000	0.0016663327	0.8226281382	0.9900000000
200000.00	0.0527536562	0.0192768970	0.0091144220	0.0328867488	7.384145E-005	0.0094536619	0.0005342693	0.1068538554	0.0006081107	0.1163075173	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.1385490658	0.0059209002	11.0822398067	0.7788007831	51.2559355562	0.0077009225	0.0057503770	0.0057503770	0.0010000000	0.0010000000	0.0010000000	81.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0067009225	0.0047503770	-0.0009137443	0.0014546930	0.0023437518	0.000000E+000	10.0000000000	0.0020844057	0.8226281382	0.9900000000
299999.00	0.0077123587	0.0066091680	0.0075202471	0.1174783903	0.0006768040	0.0796541215	0.0004515455	0.0903090998	0.0011283495	0.1699632213	0.0142036823	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.000000E+000	0.000000E+000	0.000000E+000	0.7795799734	50.6719598656	0.0022484111	0.0014748068	0.0014748068	0.0010000000	0.0010000000	0.0010000000	87.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0012484111	0.0004748068	-0.0009778779	0.0014546930	0.0022004703	0.000000E+000	9.0000000000	0.0183805309	0.9765563279	0.9800000000
300000.00	0.0076869572	0.0066145284	0.0079926033	0.1177926345	0.0006761275	0.0796921179	0.0004510942	0.0902188359	0.0011272217	0.1699109538	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.0143227302	0.0006120825	1.3568840267	0.7788007831	50.6734670019	0.0022323918	0.0014789942	0.0014789942	0.0010000000	0.0010000000	0.0010000000	89.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0012323918	0.0004789942	-0.0009778151	0.0014546930	0.0023206874	0.000000E+000	10.0000000000	0.0184502566	0.9765563279	0.9800000000
399999.00	0.0061070471	0.0069495574	0.0039953318	0.1287026043	0.0005437013	0.0737699954	0.0004649532	0.0929906414	0.0010086545	0.1667606368	0.0268013778	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.000000E+000	0.000000E+000	0.000000E+000	0.7795799734	50.2525759695	0.0010607599	0.0017317677	0.0017317677	0.0010000000	0.0010000000	0.0010000000	91.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	6.075991E-005	0.0007317677	-0.0009740235	0.0014546930	0.0011537123	0.000000E+000	9.0000000000	0.0266576699	0.8592520008	0.9700000000
400000.00	0.0061061429	0.0069539161	0.0048845879	0.1290239043	0.0005431579	0.0738241151	0.0004644885	0.0928976973	0.0010076464	0.1667218123	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.0269356149	0.0011510947	2.4781984622	0.7788007831	50.2528439344	0.0010599733	0.0017349445	0.0017349445	0.0010000000	0.0010000000	0.0010000000	93.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	5.997326E-005	0.0007349445	-0.0009739758	0.0014546930	0.0013827781	0.000000E+000	10.0000000000	0.0267772837	0.8592520008	0.9700000000
499999.00	0.0384975136	0.0048580841	0.0025665823	0.0521427333	0.0012320088	0.1386016729	0.0002697701	0.0539540225	0.0009907785	0.1414556485	0.0058798138	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.000000E+000	0.000000E+000	0.000000E+000	0.7795799734	50.6459057038	0.0072548375	-0.0001980794	-0.0001980794	0.0010000000	0.0011980794	0.0011980794	85.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0062548375	-0.0011980794	-0.0010029712	0.0014546930	0.0009548539	0.000000E+000	9.0000000000	0.0229571804	0.8969638515	0.9600000000
500000.00	0.0382792610	0.0048715669	0.0027567660	0.0525373133	0.0012305434	0.1384368067	0.0002694492	0.0538898444	0.0009895999	0.1412873876	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	1.797693E+308	1.797693E+308	0.000000E+000	0.0058728198	0.0002509752	0.9314378498	0.7788007831	50.6506056908	0.0072456147	-0.0001823622	-0.0001823622	0.0010000000	0.0011823622	0.0011823622	87.0000000000	0.000000E+000	0.000000E+000	0.000000E+000	0.0062456147	-0.0011823622	-0.0010027354	0.0014546930	0.0010040946	0.000000E+000	10.0000000000	0.0230082188	0.8969638515	0.9600000000
