1.000000E+05	0.0049299225	0.0360945519	0.0178852749	0.0086017155	0.000000E+00	0.000000E+00	0.0003283682	0.0656736321	0.0003610930	0.0722185911	0.000000E+00	1509.7776468692	0.3408546681	0.000000E+00	95.1928600721	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7775257124	50.1755837720	-0.0001149504	0.0071476222	0.0071476222	0.0010000000	0.0010000000	0.0010000000	116.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	-0.0011149504	0.0061508713	-0.0008927857	0.0014546930	0.0032589976	0.000000E+00	9.0000000000	0.0226325103	0.000000E+00	0.000000E+00	250.0261613728	116.5224746254	     60001
1.000000E+05	0.0055332145	0.0453254958	0.0233806179	0.0104487563	0.0001057406	0.0191312165	0.0004342703	0.0868540679	0.0004780281	0.0868540679	0.1233147148	1509.7776468692	0.3408546681	0.000000E+00	167.2165859699	0.0144196034	0.0192174666	0.1237686541	0.0052892587	13.6091415895	0.9990004998	50.1867466578	0.0005280482	0.0075013180	0.0075013180	0.0011149504	0.0010000000	0.0010000000	118.0000000000	1.0000000000	1.0000000000	1.0000000000	-0.0004719518	0.0064931230	-0.0008874802	0.0014546930	0.0043897824	0.0105784488	10.0000000000	0.0337543517	0.000000E+00	0.000000E+00	250.0261613728	116.5224746254	     60001
2.000000E+05	0.0052187979	0.0619886636	0.0110933403	0.0082331210	0.000000E+00	0.000000E+00	0.0001550387	0.0310077477	0.0001706091	0.0341218213	0.000000E+00	1.143831E+04	8.167149E-07	0.000000E+00	86.2477576825	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7788007831	50.1756069125	0.0002046894	0.0078854702	0.0078854702	0.0010000000	0.0010000000	0.0010000000	106.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	-0.0007953106	0.0067865168	-0.0009817179	0.0014546930	0.0016920158	0.000000E+00	9.0000000000	0.0117983565	6.018549E-05	0.0001000000	250.0265723837	108.4727587874	     60001
2.000000E+05	0.0056874423	0.0734922199	0.0163575360	0.0095917539	6.595684E-05	0.0119615378	0.0002502266	0.0500453288	0.0002756597	0.0500753766	0.0758150718	1.410509E+04	1.077461E-05	3.439313E-06	89.9096551080	0.9094904404	0.0119830755	0.0761920765	0.0032560716	14.8399813639	0.9990004998	50.1987800295	0.0006781245	0.0080530414	0.0080530414	0.0010000000	0.0010000000	0.0010000000	111.0000000000	1.0000000000	1.0000000000	0.000000E+00	-0.0003218755	0.0069516471	-0.0009792044	0.0014546930	0.0027126210	0.0065981956	10.0000000000	0.0209914992	0.0007272603	0.0001000000	250.0265723837	108.4727587874	     60001
3.000000E+05	0.0056256910	0.0885873643	0.0054794938	0.0076866407	0.000000E+00	0.000000E+00	3.966324E-05	0.0079326484	4.387079E-05	0.0087741582	0.000000E+00	7209.1346516557	0.0002136522	0.000000E+00	84.0812093970	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7788007831	50.1756426112	0.0006186782	0.0082090840	0.0082090840	0.0010000000	0.0010000000	0.0010000000	93.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	-0.0003813218	0.0070093072	-0.0010768637	0.0014546930	0.0004382476	0.000000E+00	9.0000000000	0.0030542208	0.0280120493	0.0002000000	250.1765777505	94.4034599423	     60001
3.000000E+05	0.0059183507	0.0931241555	0.0081329307	0.0084743490	2.042289E-05	0.0036953988	7.417620E-05	0.0148352401	8.204299E-05	0.0148352401	0.0229003182	8646.0906044657	0.0007397858	0.0001154712	85.2522565399	0.9040316370	0.0036929788	0.0230612983	0.0009855256	15.2329383396	0.9990004998	50.2135671506	0.0008931344	0.0082464057	0.0082464057	0.0010000000	0.0010000000	0.0010000000	97.0000000000	1.0000000000	1.0000000000	0.000000E+00	-0.0001068656	0.0070461337	-0.0010763039	0.0014546930	0.0008264743	0.0020433061	10.0000000000	0.0064670489	0.0908657375	0.0002000000	250.1765777505	94.4034599423	     60001
4.000000E+05	0.0057902468	0.0949684530	0.0047040377	0.0075664308	0.000000E+00	0.000000E+00	2.429309E-05	0.0048586176	2.709616E-05	0.0054192311	0.000000E+00	6680.6037684060	0.0010640615	0.000000E+00	83.8766244144	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7788007831	50.1756632329	0.0007752427	0.0082605897	0.0082605897	0.0010000000	0.0010000000	0.0010000000	86.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	-0.0002247573	0.0069606335	-0.0011760912	0.0014546930	0.0002654239	0.000000E+00	9.0000000000	0.0018477932	0.1442316701	0.0003000000	250.0245453560	86.6349227513	     60001
4.000000E+05	0.0059764736	0.0957422820	0.0060687759	0.0080486342	8.615955E-06	0.0015407508	3.257230E-05	0.0065144594	3.633066E-05	0.0065167462	0.0100086792	6857.2623693507	0.0012550016	0.0001677653	83.9592572800	0.8967070161	0.0015459630	0.0100461581	0.0004293230	15.3289275059	0.9990004998	50.2168828812	0.0009455165	0.0082663833	0.0082663833	0.0010000000	0.0010000000	0.0010000000	88.0000000000	1.0000000000	1.0000000000	0.000000E+00	-5.448355E-05	0.0069662265	-0.0011760043	0.0014546930	0.0003567105	0.0008620604	10.0000000000	0.0027481591	0.1904558717	0.0003000000	250.0245453560	86.6349227513	     60001
5.000000E+05	0.0058399323	0.0963107267	0.0043873985	0.0074825176	0.000000E+00	0.000000E+00	1.828802E-05	0.0036576039	2.057136E-05	0.0041142719	0.000000E+00	6460.9132009132	0.0014736520	0.000000E+00	83.7838290369	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7788007831	50.1756698702	0.0008213722	0.0082705816	0.0082705816	0.0010000000	0.0010000000	0.0010000000	81.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	-0.0001786278	0.0068705986	-0.0012759413	0.0014546930	0.0001949224	0.000000E+00	9.0000000000	0.0013569680	0.2168559008	0.0004000000	250.0262131508	81.6494725088	     60001
5.000000E+05	0.0060128095	0.0967730169	0.0056338695	0.0079223665	6.201748E-06	0.0011007387	2.384353E-05	0.0047687059	2.682017E-05	0.0047718457	0.0072299523	6522.2910551505	0.0015633511	0.0001949961	83.8174812677	0.8893368668	0.0011036795	0.0072541070	0.0003100046	15.2427362479	0.9990004998	50.2184314255	0.0009779209	0.0082739607	0.0082739607	0.0010000000	0.0010000000	0.0010000000	83.0000000000	1.0000000000	1.0000000000	0.000000E+00	-2.207907E-05	0.0068738445	-0.0012758906	0.0014546930	0.0002573466	0.0006205353	10.0000000000	0.0019796391	0.2824260356	0.0004000000	250.0262131508	81.6494725088	     60001
