1.000000E+05	0.0251684966	0.0073024930	0.0018619603	0.0204320437	0.0003024533	0.0392900848	0.0002922099	0.0584419861	0.0010543229	0.1641076511	0.0049032062	1105.4640403131	0.3044728286	0.9171399261	524.6821624029	0.3437822588	0.8059018989	0.0800446843	0.0034207130	6.8949341110	0.8813669557	50.4119314452	0.0043330955	0.0015129390	0.0015129390	0.0010000000	0.0011377133	0.0011377133	81.8367665136	1.0000000000	1.0000000000	1.0000000000	0.0026615341	0.0009722724	1.0000000000	0.0014546930	0.0008832516	0.7506133401	9.1426153488	0.0070301651	0.8826498460	1.0000000000	4701.7570428760	81.9956001100
2.000000E+05	0.0254208069	0.0077019637	0.0019153058	0.0195515438	0.0002535950	0.0330724828	0.0003101916	0.0620383111	0.0010133005	0.1608419691	0.0049956201	1081.8254295921	0.3116942841	0.9222636070	507.1913111072	0.3458324481	0.6208246318	0.0031058714	0.0001327295	1.8798576967	0.8813669557	50.4165246714	0.0043225089	0.0017328053	0.0017328053	0.0010000000	0.0011277255	0.0011277255	80.9790203512	1.0000000000	1.0000000000	1.0000000000	0.0021368907	0.0007660630	1.0000000000	0.0014546930	0.0009202604	0.7966267013	9.0917514250	0.0067198877	0.8797125754	0.9900000000	4668.0939566220	81.1147471313
3.000000E+05	0.0252164028	0.0073480371	0.0019044467	0.0208441535	0.0003126445	0.0405131143	0.0003074445	0.0614889032	0.0010486072	0.1637635132	0.0050486024	1109.7326624068	0.3027155836	0.9209870814	519.5840193266	0.3574894219	0.8191470438	0.0826865336	0.0035336125	6.3018481596	0.8806814259	50.4166496705	0.0043051037	0.0015755480	0.0015755480	0.0010000000	0.0011380208	0.0011380208	83.2225615295	1.0000000000	1.0000000000	1.0000000000	0.0024156560	0.0009629231	1.0000000000	0.0014546930	0.0009112443	0.7561862306	9.1163106588	0.0073027113	0.8840682099	0.9800000000	4659.0295770993	83.3766905827
4.000000E+05	0.0260608737	0.0075414537	0.0017961813	0.0194389918	0.0003137457	0.0405779260	0.0003046929	0.0609385835	0.0010360383	0.1625564591	0.0053950746	1099.4594701689	0.3050692785	0.8316531712	525.3417457691	0.3436659971	0.8449515357	0.0260044291	0.0011113004	2.4251047720	0.8820530191	50.4171021533	0.0043630355	0.0016501967	0.0016501967	0.0010000000	0.0011394788	0.0011394788	82.9501087713	1.0000000000	1.0000000000	1.0000000000	0.0021114308	0.0007366071	1.0000000000	0.0014546930	0.0009012171	0.8088780543	9.2033088979	0.0072846722	0.8812589555	0.9700000000	4733.0101013215	83.0867478313
5.000000E+05	0.0263074997	0.0076007143	0.0017987610	0.0190320728	0.0003076613	0.0400436869	0.0003023202	0.0604640327	0.0010193408	0.1606703724	0.0051375487	1089.5750501356	0.3085961599	0.7881738277	527.9655989706	0.3586155856	0.8274694669	0.0057970865	0.0002477387	0.9227957440	0.8820530191	50.4175384612	0.0043751895	0.0016617169	0.0016617169	0.0010000000	0.0011341451	0.0011341451	83.3454326258	1.0000000000	1.0000000000	1.0000000000	0.0022631108	0.0013969269	1.0000000000	0.0014546930	0.0009015237	0.8065245321	9.2033088979	0.0071972947	0.8801103873	0.9600000000	4733.0260456368	83.4568635784
6.000000E+05	0.0270382523	0.0072944023	0.0017837752	0.0198742828	0.0002975995	0.0388766867	0.0003067919	0.0613583703	0.0010453985	0.1639499389	0.0055037432	1047.0809902530	0.3272129601	0.9179985157	511.5738866451	0.3711666594	0.8440395788	0.0409714064	0.0017509148	2.6809725533	0.8820530191	50.4212623446	0.0045931320	0.0016089971	0.0016089971	0.0010000000	0.0011374748	0.0011374748	82.7210617753	1.0000000000	1.0000000000	1.0000000000	0.0028829239	0.0010790667	1.0000000000	0.0014546930	0.0008986663	0.7556151392	9.2033088979	0.0067588662	0.8795350090	0.9500000000	4369.0154084481	82.8298292543
7.000000E+05	0.0272518225	0.0072876841	0.0017509640	0.0195922617	0.0002850463	0.0374163976	0.0002981544	0.0596308790	0.0010501273	0.1644097457	0.0057104862	1026.7939175269	0.3363598096	0.9243429482	524.6058407727	0.3468402802	0.6875936281	0.0652014368	0.0027863862	3.9439384497	0.8820530191	50.4224770588	0.0046359049	0.0015359889	0.0015359889	0.0010000000	0.0011351785	0.0011351785	81.8123589608	1.0000000000	1.0000000000	1.0000000000	0.0028227574	0.0008560744	1.0000000000	0.0014546930	0.0009103354	0.6968222543	9.2033088979	0.0066974045	0.8797186020	0.9400000000	4234.6819657543	81.8935776606
8.000000E+05	0.0273253551	0.0073746655	0.0017921295	0.0200666899	0.0003013001	0.0392505437	0.0003154272	0.0630854453	0.0010434540	0.1637617905	0.0055036600	1042.0397738267	0.3296230726	0.9098821796	501.9342151410	0.4125353144	0.6108845617	0.0668805652	0.0028581438	4.1080327071	0.8813669557	50.4271409859	0.0046132547	0.0016440149	0.0016440149	0.0010000000	0.0011377193	0.0011377193	81.7422712557	1.0000000000	1.0000000000	1.0000000000	0.0027456347	0.0008905973	1.0000000000	0.0014546930	0.0009097601	0.7612554593	9.1426153488	0.0067910013	0.8774490737	0.9300000000	4408.5023615216	81.8247293818
9.000000E+05	0.0284677823	0.0073722256	0.0015914813	0.0170504537	0.0003093232	0.0404485273	0.0002895648	0.0579129569	0.0010447603	0.1634302022	0.0049267138	1017.5466509595	0.3389534342	0.8690123981	510.2455247539	0.3498976188	0.7342903650	0.0008844972	3.779902E-05	0.3182563977	0.8820530191	50.4280259293	0.0047500740	0.0016335302	0.0016335302	0.0010000000	0.0011402748	0.0011402748	82.0887158337	1.0000000000	1.0000000000	1.0000000000	0.0028508450	0.0009072308	1.0000000000	0.0014546930	0.0008941328	0.7875901424	9.2033088979	0.0068394216	0.8763237171	0.9200000000	4430.4145157156	82.1569960751
1.000000E+06	0.0274878676	0.0074608006	0.0017371031	0.0191971109	0.0003214442	0.0419347368	0.0003091706	0.0618341124	0.0010369258	0.1630216980	0.0055402072	1041.0486933216	0.3295350268	0.8882975471	510.5207823926	0.3531434667	0.7464539517	0.0010792131	4.612022E-05	0.4264104039	0.8813669557	50.4279350259	0.0045993495	0.0016488891	0.0016488891	0.0010000000	0.0011337181	0.0011337181	82.7228207010	1.0000000000	1.0000000000	1.0000000000	0.0026026447	0.0008582712	1.0000000000	0.0014546930	0.0009180383	0.7745269252	9.1426153488	0.0069487456	0.8766714467	0.9100000000	4434.4733723058	82.7933051674
